new_step_RH1,new_step_Temp1,within_limits,flag_internal_temp
82.11,23.45,True,0
81.35,23.22,True,0
82.4,23.22,True,0
81.01,23.36,True,0
80.9,23.1,True,0
81.79,22.89,True,0
81.4,22.65,True,0
81.18,22.56,True,0
82.09,22.59,True,0
82.74,22.35,True,0
84.83,22.3,True,0
85.15,22.22,True,0
87.15,22.24,True,0
87.24,22.05,True,0
87.84,21.79,True,0
89.17,21.65,True,0
88.86,21.59,True,0
88.44,21.54,True,0
88.89,21.47,True,0
89.3,21.38,True,0
89.95,21.16,True,0
90.08,21.02,True,0
90.76,20.9,True,0
91.79,21.02,True,0
89.76,21.26,True,0
89.49,21.26,True,0
89.32,21.12,True,0
90.35,20.88,True,0
90.59,20.66,True,0
90.84,20.46,True,0
91.32,20.23,True,0
92.61,20.24,True,0
92.93,20.54,True,0
92.16,20.48,True,0
91.86,20.36,True,0
91.76,20.16,True,0
91.94,19.92,True,0
92.61,19.8,True,0
92.73,19.65,True,0
93.3,19.6,True,0
93.81,19.62,True,0
94.33,19.68,True,0
94.33,19.58,True,0
94.59,19.57,True,0
94.99,19.86,True,0
95.09,20.28,True,0
95.11,20.97,True,0
94.18,22.42,True,0
89.23,23.83,True,0
79.59,25.54,True,0
73.39,27.15,True,0
67.67,28.66,True,0
66.54,29.54,True,0
62.58,29.81,True,0
62.74,30.8,True,0
52.03,31.45,True,0
46.91,32.35,True,0
46.57,32.82,True,0
44.9,33.24,True,0
44.66,34.06,True,0
38.32,33.96,True,0
37.09,34.88,True,0
31.9,35.02,True,0
32.7,35.57,True,0
34.71,35.77,True,0
33.1,36.14,True,0
34.91,36.36,True,0
34.3,35.78,True,0
33.06,35.29,True,0
32.08,35.59,True,0
28.09,36.02,True,0
29.27,36.02,True,0
28.64,35.97,True,0
26.72,36.06,True,0
29.05,35.82,True,0
29.47,35.91,True,0
26.92,35.84,True,0
32.02,35.71,True,0
28.97,35.76,True,0
32.18,35.13,True,0
30.44,35.35,True,0
36.39,34.7,True,0
34.07,34.67,True,0
36.23,34.13,True,0
38.78,33.48,True,0
45.33,32.1,True,0
53.82,30.02,True,0
60.22,28.29,True,0
66.43,26.98,True,0
67.3,25.89,True,0
70.5,25.16,True,0
71.32,24.65,True,0
74.01,24.37,True,0
70.14,24.18,True,0
71.93,24.28,True,0
71.87,24.11,True,0
72.54,24.08,True,0
74.15,23.74,True,0
74.62,23.46,True,0
77.15,23.36,True,0
77.59,23.15,True,0
75.98,22.88,True,0
78.03,22.61,True,0
79.75,22.5,True,0
79.85,22.56,True,0
80.13,22.67,True,0
77.68,22.45,True,0
79.87,22.56,True,0
76.01,22.44,True,0
80.38,22.55,True,0
79.14,22.72,True,0
79.7,22.95,True,0
77.59,22.69,True,0
81.35,22.3,True,0
82.51,21.94,True,0
82.45,21.64,True,0
75.96,21.62,True,0
70.88,22.44,True,0
65.99,23.87,True,0
65.95,24.02,True,0
69.45,23.51,True,0
69.69,23.18,True,0
68.04,23.13,True,0
66.99,23.24,True,0
67.05,23.27,True,0
68.83,23.06,True,0
70.05,22.75,True,0
72.51,22.25,True,0
77.14,21.51,True,0
80.89,20.81,True,0
83.14,20.21,True,0
85.82,19.87,True,0
87.07,19.55,True,0
88.54,19.34,True,0
86.62,19.26,True,0
85.49,19.48,True,0
85.74,19.27,True,0
87.46,19.03,True,0
87.25,18.92,True,0
87.67,18.86,True,0
86.99,19.0,True,0
85.58,19.51,True,0
76.77,21.21,True,0
70.82,23.07,True,0
64.11,24.37,True,0
64.39,25.0,True,0
63.25,25.64,True,0
62.35,25.76,True,0
63.11,26.45,True,0
59.97,27.26,True,0
60.81,28.25,True,0
53.27,29.44,True,0
52.74,30.26,True,0
50.37,30.86,True,0
50.53,31.85,True,0
49.66,31.87,True,0
49.65,32.06,True,0
45.88,32.54,True,0
44.52,32.54,True,0
43.59,33.06,True,0
41.46,33.14,True,0
39.18,33.46,True,0
40.36,33.8,True,0
41.41,34.17,True,0
41.5,34.44,True,0
39.04,34.74,True,0
34.23,34.94,True,0
30.78,34.91,True,0
31.61,34.95,True,0
29.91,35.32,True,0
28.59,35.27,True,0
30.03,35.04,True,0
27.48,35.37,True,0
28.66,35.3,True,0
28.36,35.42,True,0
29.95,34.94,True,0
28.55,34.74,True,0
28.74,34.55,True,0
29.84,34.44,True,0
32.5,34.06,True,0
34.38,33.63,True,0
38.35,32.88,True,0
37.57,31.86,True,0
38.64,31.18,True,0
44.41,29.87,True,0
46.07,28.98,True,0
51.58,28.54,True,0
48.75,28.29,True,0
50.28,27.68,True,0
52.35,26.7,True,0
54.61,26.14,True,0
54.88,26.03,True,0
55.2,25.67,True,0
56.65,25.08,True,0
57.03,24.7,True,0
61.36,24.16,True,0
58.7,23.88,True,0
61.95,23.68,True,0
63.01,23.44,True,0
61.58,23.43,True,0
61.11,23.58,True,0
62.71,23.47,True,0
62.3,23.21,True,0
58.09,23.48,True,0
59.5,23.66,True,0
62.4,23.06,True,0
63.54,22.61,True,0
67.03,22.3,True,0
67.66,21.81,True,0
73.22,21.4,True,0
74.03,21.07,True,0
73.76,20.86,True,0
75.42,20.52,True,0
75.47,20.2,True,0
76.97,19.81,True,0
79.63,19.53,True,0
79.81,19.31,True,0
79.89,19.29,True,0
79.14,19.36,True,0
80.47,19.4,True,0
81.06,19.27,True,0
81.1,19.21,True,0
82.49,19.04,True,0
83.53,19.01,True,0
83.96,18.93,True,0
82.7,18.86,True,0
82.78,18.85,True,0
83.56,19.11,True,0
82.53,19.48,True,0
81.16,19.73,True,0
84.09,19.51,True,0
81.5,19.61,True,0
80.95,20.07,True,0
79.37,20.18,True,0
80.63,20.01,True,0
78.95,19.94,True,0
78.07,20.22,True,0
75.55,21.33,True,0
76.91,21.37,True,0
73.67,22.07,True,0
69.68,23.48,True,0
70.24,24.75,True,0
62.14,26.32,True,0
55.73,26.94,True,0
59.01,27.49,True,0
57.96,28.22,True,0
52.75,29.17,True,0
52.85,29.93,True,0
49.38,30.75,True,0
45.79,31.86,True,0
42.99,33.04,True,0
44.15,33.37,True,0
42.63,33.09,True,0
42.69,33.66,True,0
39.05,34.14,True,0
41.14,34.86,True,0
40.26,35.07,True,0
35.6,34.95,True,0
35.06,35.08,True,0
34.78,35.69,True,0
29.97,36.06,True,0
28.9,36.62,True,0
26.04,36.8,True,0
33.08,35.92,True,0
32.8,36.28,True,0
30.44,36.69,True,0
30.37,35.85,True,0
35.79,35.58,True,0
30.67,36.09,True,0
33.98,35.6,True,0
29.32,35.35,True,0
30.34,35.45,True,0
36.28,35.28,True,0
27.96,34.84,True,0
43.92,34.22,True,0
48.77,33.09,True,0
56.0,31.63,True,0
56.14,30.19,True,0
60.99,28.61,True,0
66.85,27.46,True,0
69.13,26.33,True,0
72.6,25.34,True,0
73.16,24.69,True,0
75.0,24.22,True,0
76.14,24.11,True,0
77.48,24.0,True,0
78.84,23.88,True,0
77.51,23.56,True,0
75.11,23.29,True,0
78.93,23.08,True,0
80.14,22.89,True,0
81.63,22.82,True,0
82.15,22.87,True,0
83.51,22.78,True,0
83.31,22.62,True,0
83.45,22.36,True,0
81.65,22.0,True,0
84.3,21.82,True,0
86.74,21.7,True,0
87.8,21.53,True,0
89.06,21.42,True,0
89.16,21.26,True,0
89.22,21.06,True,0
89.83,20.98,True,0
90.36,20.93,True,0
90.9,20.92,True,0
91.21,20.88,True,0
91.09,20.83,True,0
90.84,20.78,True,0
90.8,20.74,True,0
90.69,20.74,True,0
90.21,20.87,True,0
90.09,20.92,True,0
89.74,20.71,True,0
89.79,20.49,True,0
90.77,20.38,True,0
91.37,20.32,True,0
91.64,20.2,True,0
91.87,20.07,True,0
92.34,20.01,True,0
92.85,20.01,True,0
93.1,19.95,True,0
93.41,19.91,True,0
93.57,19.91,True,0
93.71,19.84,True,0
93.97,19.82,True,0
94.18,19.8,True,0
94.33,19.78,True,0
94.29,19.63,True,0
94.41,19.48,True,0
94.58,19.4,True,0
94.68,19.28,True,0
94.85,19.44,True,0
94.76,19.81,True,0
94.53,20.46,True,0
93.84,21.74,True,0
89.0,23.12,True,0
78.48,24.65,True,0
71.71,26.08,True,0
69.9,27.11,True,0
66.16,27.7,True,0
63.39,28.55,True,0
58.47,29.3,True,0
60.97,29.66,True,0
49.8,30.21,True,0
51.1,31.03,True,0
52.04,31.26,True,0
49.11,31.7,True,0
49.03,31.81,True,0
45.18,32.55,True,0
43.63,32.82,True,0
44.66,33.14,True,0
44.44,33.87,True,0
43.02,33.91,True,0
38.67,34.42,True,0
41.57,34.75,True,0
39.73,34.52,True,0
41.44,34.47,True,0
40.7,34.46,True,0
42.37,34.37,True,0
42.84,34.7,True,0
44.64,34.43,True,0
43.12,34.58,True,0
43.52,34.52,True,0
46.23,34.98,True,0
39.57,34.31,True,0
40.35,33.71,True,0
46.59,33.52,True,0
42.93,32.82,True,0
42.79,32.47,True,0
44.44,32.15,True,0
47.19,31.44,True,0
45.4,30.78,True,0
45.22,30.05,True,0
46.75,29.21,True,0
46.86,28.53,True,0
47.71,28.05,True,0
51.45,27.38,True,0
58.68,26.33,True,0
63.92,25.23,True,0
66.31,24.35,True,0
67.04,23.71,True,0
66.27,23.28,True,0
65.84,23.03,True,0
65.56,22.8,True,0
64.66,22.64,True,0
66.31,22.63,True,0
66.76,22.45,True,0
67.49,22.39,True,0
70.86,22.04,True,0
73.04,21.79,True,0
73.99,21.74,True,0
74.89,21.47,True,0
77.81,21.29,True,0
77.77,21.21,True,0
77.74,21.08,True,0
76.95,20.85,True,0
77.93,20.89,True,0
77.73,20.89,True,0
77.79,21.04,True,0
76.49,20.98,True,0
77.44,20.85,True,0
74.86,20.73,True,0
74.94,20.85,True,0
72.75,21.64,True,0
71.84,22.11,True,0
73.11,21.87,True,0
75.27,21.35,True,0
76.14,20.79,True,0
76.92,20.54,True,0
76.02,20.8,True,0
76.75,20.56,True,0
76.58,20.15,True,0
77.42,20.08,True,0
74.78,20.6,True,0
74.98,20.48,True,0
76.29,20.16,True,0
80.59,19.84,True,0
78.23,19.74,True,0
79.96,19.77,True,0
79.66,19.4,True,0
81.59,19.27,True,0
81.68,19.43,True,0
82.46,19.18,True,0
84.23,18.9,True,0
84.87,18.82,True,0
84.17,18.63,True,0
83.32,19.03,True,0
82.37,19.26,True,0
82.07,19.56,True,0
79.6,20.22,True,0
76.7,21.18,True,0
73.69,22.62,True,0
63.8,24.16,True,0
61.23,25.08,True,0
58.57,25.02,True,0
63.0,25.4,True,0
60.86,26.06,True,0
58.63,26.85,True,0
51.45,27.58,True,0
50.65,28.55,True,0
43.94,29.5,True,0
43.15,30.12,True,0
39.35,30.51,True,0
35.65,31.17,True,0
31.76,31.38,True,0
34.6,31.52,True,0
30.72,31.66,True,0
28.4,31.57,True,0
29.91,31.82,True,0
26.97,32.24,True,0
30.3,32.45,True,0
27.89,32.46,True,0
32.25,32.72,True,0
27.29,32.82,True,0
31.39,33.1,True,0
29.51,32.92,True,0
29.35,32.62,True,0
25.61,32.66,True,0
22.25,32.77,True,0
27.9,32.7,True,0
23.28,32.34,True,0
25.22,32.58,True,0
28.31,32.63,True,0
26.84,31.89,True,0
25.77,32.01,True,0
26.46,31.52,True,0
28.7,31.41,True,0
32.58,31.03,True,0
32.34,29.87,True,0
36.82,28.67,True,0
41.92,26.69,True,0
43.72,25.34,True,0
46.67,24.62,True,0
50.4,23.76,True,0
55.3,22.91,True,0
59.8,22.26,True,0
59.72,21.92,True,0
59.72,21.73,True,0
62.35,21.26,True,0
64.44,20.83,True,0
66.33,20.67,True,0
64.45,20.52,True,0
61.25,20.68,True,0
62.38,20.74,True,0
63.67,20.33,True,0
64.4,20.04,True,0
67.55,19.73,True,0
68.51,19.5,True,0
69.18,19.3,True,0
69.33,18.86,True,0
75.0,18.42,True,0
75.1,18.19,True,0
76.27,18.08,True,0
75.21,18.05,True,0
77.06,17.93,True,0
78.55,17.78,True,0
79.72,17.87,True,0
78.06,17.85,True,0
79.8,17.57,True,0
77.76,17.9,True,0
76.98,18.2,True,0
76.51,17.98,True,0
74.94,17.99,True,0
74.2,18.16,True,0
74.17,18.13,True,0
71.58,18.14,True,0
71.13,18.37,True,0
71.07,18.96,True,0
72.56,18.74,True,0
75.43,18.27,True,0
75.92,18.04,True,0
78.55,17.64,True,0
78.96,17.44,True,0
78.37,17.04,True,0
78.93,17.03,True,0
77.49,17.41,True,0
76.54,17.62,True,0
76.95,17.65,True,0
76.35,17.63,True,0
76.51,17.71,True,0
75.68,17.82,True,0
76.24,18.05,True,0
75.26,18.41,True,0
74.43,18.74,True,0
71.34,19.6,True,0
68.08,20.36,True,0
68.19,20.79,True,0
66.85,21.43,True,0
63.12,22.46,True,0
57.34,23.25,True,0
53.63,24.35,True,0
47.45,25.18,True,0
46.53,26.03,True,0
45.4,27.16,True,0
43.28,27.79,True,0
41.99,28.55,True,0
37.62,29.32,True,0
40.66,29.98,True,0
37.07,30.2,True,0
36.63,30.83,True,0
34.87,30.86,True,0
34.15,31.11,True,0
35.45,31.26,True,0
33.59,31.65,True,0
32.1,31.79,True,0
35.11,31.94,True,0
31.58,31.74,True,0
27.37,32.06,True,0
29.07,32.15,True,0
27.59,32.21,True,0
24.88,32.31,True,0
26.01,32.47,True,0
25.88,32.54,True,0
25.8,32.46,True,0
26.98,32.45,True,0
27.33,32.5,True,0
27.38,32.26,True,0
33.52,31.98,True,0
27.74,31.96,True,0
29.43,31.86,True,0
27.67,31.52,True,0
30.79,31.35,True,0
31.17,30.97,True,0
32.65,30.28,True,0
35.84,29.64,True,0
38.36,28.7,True,0
42.64,27.35,True,0
53.08,25.38,True,0
56.61,24.16,True,0
57.55,23.64,True,0
61.73,23.08,True,0
61.82,22.66,True,0
63.89,22.18,True,0
65.15,21.82,True,0
68.05,21.34,True,0
66.17,20.95,True,0
66.99,20.92,True,0
65.85,20.82,True,0
62.56,21.06,True,0
66.25,21.26,True,0
68.45,20.8,True,0
68.92,20.28,True,0
70.51,19.85,True,0
71.49,19.48,True,0
73.46,19.18,True,0
72.72,19.12,True,0
73.82,19.11,True,0
72.81,18.97,True,0
74.53,18.66,True,0
78.01,18.28,True,0
79.15,17.96,True,0
77.55,17.71,True,0
80.39,17.58,True,0
80.07,17.39,True,0
81.65,17.26,True,0
83.46,17.2,True,0
81.8,17.18,True,0
81.92,16.99,True,0
80.53,16.84,True,0
82.41,16.84,True,0
81.69,16.71,True,0
82.97,16.74,True,0
83.26,16.8,True,0
77.8,18.08,True,0
75.28,18.67,True,0
75.44,18.35,True,0
77.71,17.94,True,0
76.87,17.96,True,0
76.65,17.73,True,0
79.33,17.36,True,0
80.81,17.08,True,0
81.73,16.88,True,0
83.01,16.44,True,0
84.06,16.24,True,0
84.41,16.2,True,0
85.43,15.8,True,0
87.88,15.44,True,0
89.88,15.34,True,0
90.08,15.29,True,0
90.52,15.46,True,0
88.51,16.3,True,0
78.64,17.68,True,0
71.62,19.56,True,0
69.1,20.8,True,0
61.22,22.15,True,0
57.94,22.92,True,0
55.44,23.65,True,0
49.88,24.67,True,0
51.06,25.17,True,0
47.11,26.06,True,0
44.3,26.68,True,0
42.2,27.16,True,0
41.49,27.89,True,0
41.61,28.66,True,0
39.99,29.0,True,0
38.03,29.41,True,0
37.48,29.94,True,0
36.42,30.77,True,0
33.97,31.4,True,0
33.56,31.37,True,0
35.52,32.02,True,0
29.06,32.02,True,0
28.56,32.2,True,0
28.96,32.96,True,0
28.98,33.16,True,0
31.33,32.85,True,0
27.41,32.66,True,0
30.71,33.22,True,0
30.34,32.94,True,0
30.45,32.54,True,0
30.73,32.62,True,0
29.21,32.57,True,0
26.93,32.62,True,0
26.57,32.56,True,0
28.86,32.57,True,0
26.79,32.66,True,0
27.12,32.4,True,0
30.28,32.24,True,0
29.92,31.93,True,0
30.08,31.37,True,0
36.73,29.79,True,0
45.36,27.67,True,0
51.0,25.89,True,0
57.57,24.36,True,0
60.56,23.35,True,0
63.55,22.47,True,0
64.63,21.94,True,0
65.09,21.65,True,0
65.94,21.2,True,0
67.03,21.13,True,0
68.56,20.75,True,0
70.04,20.33,True,0
73.9,19.83,True,0
77.95,19.62,True,0
77.81,19.47,True,0
77.72,19.32,True,0
78.92,19.13,True,0
80.81,18.91,True,0
79.41,18.9,True,0
71.49,20.39,True,0
72.98,20.31,True,0
74.2,19.87,True,0
75.84,19.34,True,0
79.89,18.91,True,0
80.69,18.72,True,0
79.06,18.44,True,0
83.01,18.16,True,0
84.14,18.17,True,0
83.74,18.1,True,0
85.21,18.04,True,0
86.54,17.88,True,0
86.56,17.61,True,0
88.12,17.36,True,0
88.35,17.18,True,0
89.68,17.14,True,0
91.86,17.36,True,0
92.63,17.68,True,0
85.31,18.22,True,0
80.71,18.58,True,0
76.69,18.89,True,0
73.39,18.83,True,0
70.99,18.82,True,0
71.78,18.7,True,0
74.86,18.28,True,0
77.34,17.89,True,0
80.91,17.68,True,0
83.12,17.43,True,0
85.07,17.17,True,0
86.31,17.12,True,0
86.47,17.14,True,0
86.54,16.98,True,0
87.42,16.7,True,0
89.1,16.64,True,0
89.86,16.66,True,0
90.35,16.62,True,0
90.66,16.68,True,0
91.22,17.11,True,0
88.5,17.82,True,0
87.55,18.94,True,0
84.69,20.44,True,0
75.23,22.17,True,0
70.53,23.4,True,0
65.69,24.96,True,0
60.1,25.55,True,0
57.51,26.66,True,0
57.65,27.61,True,0
52.04,28.4,True,0
51.97,29.31,True,0
49.39,29.76,True,0
49.67,30.43,True,0
47.16,30.67,True,0
35.14,31.15,True,0
34.33,32.32,True,0
33.36,32.88,True,0
40.8,32.92,True,0
38.36,32.71,True,0
34.31,32.84,True,0
33.39,33.3,True,0
24.16,33.95,True,0
24.64,34.83,True,0
25.62,34.4,True,0
23.93,34.78,True,0
17.4,34.76,True,0
19.66,34.41,True,0
19.44,34.31,True,0
22.17,34.82,True,0
19.88,35.69,True,0
17.16,35.78,True,0
25.53,36.49,True,0
30.52,34.71,True,0
31.28,35.09,True,0
29.65,35.45,True,0
42.31,34.8,True,0
44.17,34.06,True,0
44.92,33.14,True,0
45.2,31.54,True,0
47.17,29.16,True,0
58.4,26.98,True,0
62.29,25.38,True,0
64.82,24.28,True,0
68.56,23.37,True,0
71.3,22.82,True,0
72.15,22.34,True,0
73.06,22.06,True,0
74.8,21.76,True,0
76.13,21.46,True,0
77.29,21.1,True,0
78.55,20.86,True,0
79.39,20.54,True,0
80.63,20.28,True,0
81.56,20.16,True,0
82.22,19.86,True,0
83.86,19.73,True,0
84.18,19.54,True,0
85.86,19.3,True,0
86.61,19.12,True,0
87.2,18.96,True,0
87.99,18.87,True,0
88.21,18.76,True,0
88.71,18.68,True,0
89.74,18.6,True,0
90.78,18.58,True,0
91.51,18.52,True,0
92.02,18.43,True,0
92.49,18.28,True,0
92.86,18.17,True,0
93.0,17.98,True,0
93.26,17.87,True,0
93.36,17.65,True,0
93.56,17.48,True,0
93.84,17.46,True,0
94.04,17.43,True,0
94.16,17.26,True,0
94.42,17.28,True,0
94.55,17.16,True,0
94.69,17.11,True,0
94.78,17.05,True,0
94.94,17.04,True,0
94.93,16.9,True,0
95.17,16.92,True,0
95.2,16.75,True,0
95.3,16.62,True,0
95.53,16.7,True,0
95.59,16.75,True,0
95.67,16.66,True,0
95.81,16.59,True,0
95.92,16.6,True,0
95.98,16.63,True,0
96.07,16.6,True,0
96.1,16.51,True,0
96.1,16.4,True,0
96.11,16.45,True,0
96.05,16.72,True,0
95.97,17.2,True,0
95.43,18.34,True,0
94.34,19.6,True,0
92.8,21.33,True,0
89.89,22.92,True,0
73.97,24.34,True,0
58.35,26.44,True,0
54.17,27.26,True,0
49.72,27.89,True,0
48.82,28.85,True,0
46.29,29.16,True,0
43.83,29.66,True,0
40.52,30.27,True,0
40.59,30.34,True,0
37.05,31.01,True,0
36.77,31.59,True,0
33.38,32.01,True,0
37.02,32.79,True,0
34.78,32.82,True,0
31.74,32.84,True,0
28.9,33.05,True,0
31.02,33.62,True,0
32.61,33.33,True,0
33.87,33.31,True,0
34.73,33.02,True,0
28.15,33.26,True,0
27.55,33.58,True,0
25.46,33.54,True,0
26.89,33.98,True,0
29.9,33.48,True,0
29.18,33.95,True,0
26.88,34.32,True,0
36.07,34.52,True,0
37.82,35.4,True,0
33.46,34.82,True,0
45.78,34.2,True,0
46.92,33.55,True,0
49.2,32.36,True,0
50.62,30.77,True,0
56.68,28.89,True,0
62.36,27.1,True,0
67.83,25.45,True,0
70.63,24.29,True,0
72.41,23.4,True,0
73.75,22.89,True,0
74.81,22.5,True,0
75.73,22.07,True,0
76.48,21.65,True,0
78.72,21.42,True,0
79.75,21.16,True,0
80.6,20.9,True,0
82.33,20.6,True,0
83.45,20.39,True,0
85.18,20.28,True,0
85.69,20.14,True,0
87.1,20.03,True,0
88.38,19.92,True,0
89.25,19.82,True,0
88.09,19.74,True,0
86.62,19.74,True,0
87.35,19.58,True,0
87.72,19.3,True,0
88.05,19.12,True,0
88.71,19.04,True,0
89.19,18.89,True,0
89.85,18.82,True,0
90.76,18.82,True,0
91.79,18.88,True,0
92.22,18.9,True,0
92.73,18.92,True,0
93.26,18.9,True,0
93.48,18.82,True,0
93.5,18.61,True,0
93.71,18.38,True,0
94.32,18.51,True,0
94.35,18.4,True,0
94.27,18.09,True,0
94.3,17.8,True,0
94.51,17.72,True,0
94.79,17.68,True,0
94.94,17.65,True,0
95.05,17.56,True,0
95.16,17.58,True,0
95.26,17.56,True,0
95.3,17.43,True,0
95.39,17.39,True,0
95.61,17.4,True,0
95.63,17.3,True,0
95.62,17.14,True,0
95.66,17.02,True,0
95.8,17.04,True,0
95.8,16.94,True,0
95.83,16.88,True,0
96.01,16.95,True,0
95.91,16.96,True,0
95.84,17.3,True,0
95.84,17.88,True,0
95.52,18.89,True,0
94.25,20.08,True,0
87.23,21.17,True,0
84.71,22.25,True,0
77.56,23.95,True,0
68.29,25.33,True,0
65.14,27.06,True,0
59.23,27.73,True,0
50.31,28.91,True,0
50.13,29.24,True,0
44.07,29.74,True,0
41.98,30.24,True,0
43.95,30.69,True,0
44.81,30.51,True,0
47.38,30.84,True,0
44.92,30.82,True,0
40.72,31.47,True,0
37.33,31.85,True,0
38.03,31.74,True,0
38.36,31.98,True,0
40.32,32.13,True,0
42.87,31.97,True,0
42.9,32.24,True,0
36.29,32.26,True,0
35.4,32.48,True,0
36.28,32.81,True,0
36.96,32.83,True,0
39.82,32.49,True,0
40.91,32.33,True,0
36.07,32.79,True,0
40.88,32.42,True,0
42.98,32.06,True,0
39.18,32.18,True,0
35.57,31.79,True,0
46.59,31.93,True,0
46.52,31.37,True,0
52.89,30.64,True,0
54.77,29.51,True,0
56.68,28.04,True,0
62.67,26.56,True,0
65.46,25.19,True,0
72.01,24.09,True,0
73.06,23.12,True,0
75.0,22.46,True,0
78.52,22.07,True,0
80.29,21.72,True,0
80.93,21.39,True,0
82.45,21.15,True,0
83.52,20.94,True,0
83.53,20.71,True,0
84.65,20.53,True,0
86.33,20.39,True,0
86.9,20.26,True,0
87.86,20.16,True,0
88.43,20.03,True,0
88.78,19.91,True,0
89.04,19.84,True,0
89.07,19.76,True,0
89.98,19.7,True,0
89.72,19.5,True,0
90.38,19.34,True,0
90.76,19.14,True,0
91.71,19.08,True,0
92.08,19.06,True,0
92.3,18.9,True,0
92.58,18.75,True,0
92.93,18.67,True,0
93.28,18.58,True,0
93.53,18.5,True,0
93.88,18.54,True,0
93.91,18.34,True,0
93.99,18.05,True,0
94.59,18.12,True,0
94.44,17.86,True,0
94.53,17.67,True,0
94.86,17.56,True,0
95.03,17.59,True,0
95.0,17.58,True,0
94.9,17.3,True,0
95.17,17.32,True,0
95.26,17.26,True,0
95.3,17.24,True,0
95.46,17.26,True,0
95.7,17.36,True,0
95.8,17.34,True,0
95.69,17.02,True,0
95.66,16.82,True,0
95.73,16.68,True,0
95.96,16.77,True,0
96.05,16.72,True,0
96.14,16.66,True,0
96.22,16.56,True,0
96.26,16.52,True,0
96.27,16.58,True,0
96.24,16.84,True,0
96.17,17.38,True,0
95.92,18.39,True,0
95.11,19.93,True,0
93.65,21.09,True,0
92.05,22.52,True,0
87.11,23.04,True,0
77.31,24.17,True,0
65.0,25.71,True,0
60.06,26.63,True,0
59.15,27.39,True,0
55.74,28.07,True,0
51.28,28.74,True,0
50.87,29.78,True,0
47.79,29.97,True,0
46.78,29.96,True,0
44.51,30.48,True,0
45.76,30.99,True,0
41.04,31.43,True,0
43.36,31.65,True,0
36.08,31.84,True,0
37.5,32.16,True,0
36.94,32.62,True,0
29.02,31.9,True,0
31.93,32.19,True,0
34.55,32.16,True,0
35.94,32.14,True,0
37.64,32.19,True,0
36.16,32.24,True,0
33.75,31.96,True,0
33.9,32.05,True,0
31.99,32.17,True,0
36.83,32.19,True,0
39.47,32.35,True,0
38.01,32.59,True,0
34.5,31.96,True,0
33.04,31.67,True,0
36.14,31.42,True,0
39.65,30.83,True,0
42.78,30.0,True,0
49.47,28.62,True,0
55.8,26.75,True,0
63.21,25.2,True,0
66.04,24.0,True,0
71.48,23.12,True,0
74.88,22.43,True,0
75.4,21.83,True,0
76.45,21.49,True,0
77.04,21.28,True,0
78.45,21.05,True,0
79.09,20.87,True,0
79.28,20.7,True,0
80.82,20.61,True,0
82.79,20.43,True,0
83.84,20.25,True,0
84.73,20.14,True,0
85.29,19.96,True,0
85.32,19.72,True,0
86.68,19.54,True,0
88.0,19.48,True,0
87.9,19.39,True,0
87.82,19.17,True,0
89.04,19.04,True,0
89.57,18.91,True,0
89.63,18.7,True,0
90.34,18.54,True,0
90.79,18.41,True,0
90.84,18.62,True,0
90.71,18.52,True,0
90.72,18.23,True,0
90.96,18.0,True,0
91.24,17.75,True,0
92.22,17.74,True,0
92.93,17.82,True,0
93.26,17.88,True,0
93.58,17.87,True,0
93.77,17.8,True,0
94.01,17.72,True,0
94.28,17.72,True,0
94.57,17.74,True,0
94.63,17.66,True,0
94.82,17.58,True,0
95.06,17.51,True,0
94.95,17.1,True,0
95.15,17.05,True,0
95.24,16.98,True,0
95.46,16.94,True,0
95.54,16.84,True,0
95.61,16.71,True,0
95.65,16.58,True,0
95.85,16.54,True,0
95.83,16.38,True,0
95.97,16.43,True,0
96.11,16.36,True,0
96.15,16.33,True,0
96.18,16.42,True,0
96.16,16.76,True,0
96.01,17.17,True,0
95.91,18.18,True,0
94.91,19.56,True,0
93.04,20.37,True,0
90.45,21.62,True,0
87.97,23.06,True,0
78.4,23.97,True,0
67.68,24.97,True,0
64.39,26.59,True,0
59.01,27.52,True,0
59.36,27.96,True,0
52.95,29.0,True,0
48.62,29.84,True,0
56.17,29.71,True,0
48.99,29.68,True,0
44.97,29.91,True,0
47.75,30.16,True,0
40.51,30.8,True,0
43.73,31.11,True,0
41.23,30.96,True,0
42.35,31.2,True,0
42.87,31.42,True,0
42.42,31.28,True,0
43.05,31.51,True,0
39.54,31.74,True,0
37.51,31.59,True,0
40.75,31.8,True,0
41.63,31.92,True,0
43.41,31.77,True,0
39.33,31.96,True,0
33.96,32.04,True,0
35.06,32.54,True,0
37.43,32.81,True,0
40.56,31.92,True,0
35.75,31.59,True,0
35.49,31.33,True,0
37.24,30.93,True,0
40.38,30.23,True,0
49.34,28.94,True,0
58.56,27.38,True,0
64.2,26.0,True,0
64.91,24.64,True,0
67.08,23.45,True,0
69.84,22.59,True,0
71.33,21.9,True,0
72.71,21.44,True,0
74.21,21.1,True,0
76.24,20.76,True,0
78.24,20.45,True,0
80.05,20.18,True,0
79.52,19.94,True,0
80.36,19.8,True,0
80.68,19.7,True,0
80.57,19.6,True,0
83.03,19.5,True,0
84.43,19.3,True,0
86.51,19.06,True,0
88.11,19.02,True,0
88.36,19.03,True,0
88.63,19.02,True,0
88.77,18.82,True,0
90.08,18.67,True,0
